Employee_Id,Full_Name,Age,Education_Level,Hire_Date,Exit_Date,Department,Job_Role,Job_Level,Employment_Type,Base_Salary_Annual,Store_Location,Store_Location_Latitude,Store_Location_Longitude,Store_Id,Manager_Id,Manager_Name,Manager_Status,Is_Active,Tenure_Days,Exit_YearMonth,Age_Group
EMP004007,David Cervantes,27,Master's,2020-05-28,2022-11-22,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,32332.9,Detroit,42.3314,-83.0458,STR114,EMP003586,Stephen Parks,Manager,False,908,2022-11,Millennial
EMP004008,Victoria Benitez,22,Bachelor's,2020-12-16,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,15650.73,Columbus,39.9612,-82.9988,STR028,EMP003693,Shelia Waller,Manager,True,1476,,Gen Z
EMP004009,Jacqueline Monroe,43,Bachelor's,2021-10-30,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28796.97,Las Vegas,36.1699,-115.1398,STR097,EMP003781,Devin Mayer,Manager,True,1158,,Gen X
EMP004010,Charles Sanchez,30,High School,2021-11-23,2022-08-21,Logistics/Warehousing,Stock Clerk,Entry,Part-time,13540.08,Phoenix,33.4484,-112.074,STR119,EMP003856,Tiffany Phillips,Manager,False,271,2022-08,Millennial
EMP004011,Sonia Henderson,28,High School,2021-09-15,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,28416.07,Philadelphia,39.9526,-75.1652,STR092,EMP003891,Tiffany Johnston,Manager,True,1203,,Millennial
EMP004012,Sharon Sims,29,High School,2020-04-11,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,32702.93,Phoenix,33.4484,-112.074,STR043,EMP003892,Phillip Ward,Manager,True,1725,,Millennial
EMP004013,Shawn Doyle,44,Bachelor's,2019-08-14,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28971.64,Fort Worth,32.7555,-97.3308,STR120,EMP004184,Mr. Don Flores,Manager,True,1966,,Gen X
EMP004014,Michael Perry,30,Master's,2021-11-16,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,30321.22,Philadelphia,39.9526,-75.1652,STR010,EMP003940,Victoria Marshall,Executive,True,1141,,Millennial
EMP004015,Donald Santana,38,High School,2019-03-09,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,17049.03,Columbus,39.9612,-82.9988,STR102,EMP003994,Patricia Hale,Senior Manager,True,2124,,Millennial
EMP004016,Katherine Greene,22,Some College,2020-06-15,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,31117.94,Nashville,36.1627,-86.7816,STR063,EMP003098,Jenna Garcia,Senior Manager,True,1660,,Gen Z
EMP004017,Jennifer Dominguez,27,High School,2021-04-19,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,30860.86,Jacksonville,30.3322,-81.6557,STR082,EMP003215,Susan May,Senior Manager,True,1352,,Millennial
EMP004018,Matthew Walker,48,High School,2021-09-10,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,18574.14,Portland,45.5152,-122.6784,STR110,EMP003552,Elizabeth Miller,Senior Manager,True,1208,,Gen X
EMP004019,Ashley Barrera,38,Bachelor's,2020-07-17,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24972.87,Portland,45.5152,-122.6784,STR035,EMP003554,Michael Singleton,Manager,True,1628,,Millennial
EMP004020,Clifford Murphy DVM,30,Some College,2021-06-07,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,30759.93,Columbus,39.9612,-82.9988,STR072,EMP003586,Stephen Parks,Manager,True,1303,,Millennial
EMP004021,Michael Arias,35,High School,2017-10-10,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,41169.56,Las Vegas,36.1699,-115.1398,STR007,EMP003693,Shelia Waller,Manager,True,2639,,Millennial
EMP004022,Joshua Mitchell,43,Some College,2019-06-06,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24405.32,San Jose,37.3382,-121.8863,STR148,EMP003781,Devin Mayer,Manager,True,2035,,Gen X
EMP004023,Ashley Wilson,24,Some College,2018-12-12,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28723.84,Denver,39.7392,-104.9903,STR046,EMP003856,Tiffany Phillips,Manager,True,2211,,Gen Z
EMP004024,Stacey Clements,33,Bachelor's,2021-07-21,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,30260.65,Seattle,47.6062,-122.3321,STR069,EMP004184,Mr. Don Flores,Manager,True,1259,,Millennial
EMP004025,Kathleen Martinez,30,Some College,2020-05-06,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,36077.11,Columbus,39.9612,-82.9988,STR023,EMP003891,Tiffany Johnston,Manager,True,1700,,Millennial
EMP004026,Julie Rodriguez MD,42,Master's,2021-06-05,2024-11-06,Logistics/Warehousing,Stock Clerk,Entry,Full-time,30243.5,San Jose,37.3382,-121.8863,STR119,EMP003892,Phillip Ward,Manager,False,1250,2024-11,Gen X
EMP004027,Cathy Farmer,27,High School,2015-03-26,2022-08-31,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,32763.91,Austin,30.2672,-97.7431,STR111,EMP003940,Victoria Marshall,Executive,False,2715,2022-08,Millennial
EMP004028,Dana Gilbert,28,High School,2021-10-15,,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,17925.48,Seattle,47.6062,-122.3321,STR034,EMP003098,Jenna Garcia,Senior Manager,True,1173,,Millennial
EMP004029,Charles Harper,35,High School,2019-09-10,2024-07-30,Logistics/Warehousing,Warehouse Worker,Associate,Seasonal,14742.16,Jacksonville,30.3322,-81.6557,STR003,EMP003693,Shelia Waller,Manager,False,1785,2024-07,Millennial
EMP004030,Timothy Wang,31,High School,2018-07-11,2020-11-03,Logistics/Warehousing,Warehouse Worker,Associate,Seasonal,12930.28,Dallas,32.7767,-96.797,STR008,EMP003215,Susan May,Senior Manager,False,846,2020-11,Millennial
EMP004031,Daniel Stewart,34,Some College,2018-07-30,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Part-time,27041.44,Nashville,36.1627,-86.7816,STR111,EMP003552,Elizabeth Miller,Senior Manager,True,2346,,Millennial
EMP004032,Tiffany Peterson,37,Bachelor's,2017-01-27,2024-02-28,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24706.44,Seattle,47.6062,-122.3321,STR035,EMP003994,Patricia Hale,Senior Manager,False,2588,2024-02,Millennial
EMP004033,Tammy Bell,22,Some College,2021-06-08,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,36218.44,Baltimore,39.2904,-76.6122,STR067,EMP003554,Michael Singleton,Manager,True,1302,,Gen Z
EMP004034,Mathew Myers,25,Some College,2021-05-19,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,31925.82,Boston,42.3601,-71.0589,STR031,EMP003586,Stephen Parks,Manager,True,1322,,Gen Z
EMP004035,Edgar Brown,27,Some College,2021-05-04,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,29874.42,Los Angeles,34.0522,-118.2437,STR019,EMP003781,Devin Mayer,Manager,True,1337,,Millennial
EMP004036,Cory Barrett,26,Some College,2021-03-23,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Part-time,29895.79,Louisville,38.2527,-85.7585,STR085,EMP003856,Tiffany Phillips,Manager,True,1379,,Millennial
EMP004037,Seth Jones,36,Some College,2021-03-20,,Logistics/Warehousing,Stock Clerk,Entry,Contractor,34950.08,Austin,30.2672,-97.7431,STR005,EMP003891,Tiffany Johnston,Manager,True,1382,,Millennial
EMP004038,Joseph Hawkins,40,Bachelor's,2021-02-09,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,17962.91,Charlotte,35.2271,-80.8431,STR083,EMP003892,Phillip Ward,Manager,True,1421,,Millennial
EMP004039,Victor Brown,40,Bachelor's,2019-10-02,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,35913.08,Baltimore,39.2904,-76.6122,STR061,EMP004184,Mr. Don Flores,Manager,True,1917,,Millennial
EMP004040,Jennifer Ferguson,30,Bachelor's,2021-09-12,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,27778.07,Jacksonville,30.3322,-81.6557,STR140,EMP003940,Victoria Marshall,Executive,True,1206,,Millennial
EMP004041,Carolyn Cantu,41,Some College,2016-11-10,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,30661.02,Phoenix,33.4484,-112.074,STR082,EMP003098,Jenna Garcia,Senior Manager,True,2973,,Gen X
EMP004042,Charles Garcia,32,High School,2019-02-02,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,14936.64,Los Angeles,34.0522,-118.2437,STR004,EMP003215,Susan May,Senior Manager,True,2159,,Millennial
EMP004043,James Hart,25,Bachelor's,2020-05-24,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,26676.81,Austin,30.2672,-97.7431,STR055,EMP003552,Elizabeth Miller,Senior Manager,True,1682,,Gen Z
EMP004044,Patricia Wilson,40,Some College,2019-10-30,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,35432.68,Louisville,38.2527,-85.7585,STR066,EMP003994,Patricia Hale,Senior Manager,True,1889,,Millennial
EMP004045,Mark Elliott,40,High School,2018-12-08,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,26111.9,San Diego,32.7157,-117.1611,STR109,EMP003554,Michael Singleton,Manager,True,2215,,Millennial
EMP004046,Matthew Bartlett,42,Bachelor's,2021-03-23,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,41412.3,San Antonio,29.4241,-98.4936,STR051,EMP003586,Stephen Parks,Manager,True,1379,,Gen X
EMP004047,Maria Campbell,32,PhD,2021-03-30,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,39954.27,Philadelphia,39.9526,-75.1652,STR100,EMP003693,Shelia Waller,Manager,True,1372,,Millennial
EMP004048,Joanna Adkins,33,Some College,2021-12-23,2022-12-12,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,34770.78,Fort Worth,32.7555,-97.3308,STR120,EMP003781,Devin Mayer,Manager,False,354,2022-12,Millennial
EMP004049,Lisa Reed,26,Master's,2020-03-10,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,38206.89,Seattle,47.6062,-122.3321,STR097,EMP003856,Tiffany Phillips,Manager,True,1757,,Millennial
EMP004050,Jordan Calhoun MD,39,Master's,2016-04-27,2023-12-11,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24015.28,Boston,42.3601,-71.0589,STR146,EMP003891,Tiffany Johnston,Manager,False,2784,2023-12,Millennial
EMP004051,Heather Thomas,30,Bachelor's,2020-08-28,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,31344.33,Los Angeles,34.0522,-118.2437,STR037,EMP003892,Phillip Ward,Manager,True,1586,,Millennial
EMP004052,Carrie Coffey,27,High School,2021-05-10,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28890.88,Houston,29.7604,-95.3698,STR039,EMP004184,Mr. Don Flores,Manager,True,1331,,Millennial
EMP004053,Dr. Isabel Smith PhD,38,High School,2018-12-19,,Logistics/Warehousing,Stock Clerk,Entry,Contractor,33256.01,Nashville,36.1627,-86.7816,STR133,EMP003940,Victoria Marshall,Executive,True,2204,,Millennial
EMP004054,Joe Page,32,Bachelor's,2019-04-22,2024-05-12,Logistics/Warehousing,Stock Clerk,Entry,Full-time,27561.91,San Diego,32.7157,-117.1611,STR074,EMP003098,Jenna Garcia,Senior Manager,False,1847,2024-05,Millennial
EMP004055,Crystal Morales,42,Master's,2020-11-21,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,37354.2,Chicago,41.8781,-87.6298,STR021,EMP003215,Susan May,Senior Manager,True,1501,,Gen X
EMP004056,Heather Mcmahon,48,Some College,2020-12-13,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,28194.4,Nashville,36.1627,-86.7816,STR008,EMP003552,Elizabeth Miller,Senior Manager,True,1479,,Gen X
EMP004057,Jason Quinn,30,Bachelor's,2019-12-15,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,18110.28,Denver,39.7392,-104.9903,STR058,EMP003994,Patricia Hale,Senior Manager,True,1843,,Millennial
EMP004058,James Cox,33,High School,2021-05-23,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,28481.67,Louisville,38.2527,-85.7585,STR077,EMP003554,Michael Singleton,Manager,True,1318,,Millennial
EMP004059,James Cummings,33,Bachelor's,2021-03-25,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,30899.13,Philadelphia,39.9526,-75.1652,STR017,EMP003586,Stephen Parks,Manager,True,1377,,Millennial
EMP004060,Daniel Lee,30,High School,2020-04-14,2020-09-13,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,12767.85,Phoenix,33.4484,-112.074,STR024,EMP003552,Elizabeth Miller,Senior Manager,False,152,2020-09,Millennial
EMP004061,Shane Hopkins,27,Bachelor's,2021-03-11,,Logistics/Warehousing,Warehouse Worker,Associate,Contractor,34681.69,Boston,42.3601,-71.0589,STR125,EMP003693,Shelia Waller,Manager,True,1391,,Millennial
EMP004062,Stephanie Kelley,30,Bachelor's,2021-04-29,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Part-time,22892.87,Phoenix,33.4484,-112.074,STR094,EMP003781,Devin Mayer,Manager,True,1342,,Millennial
EMP004063,Jennifer Schneider,49,Some College,2021-11-25,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,37184.36,Denver,39.7392,-104.9903,STR130,EMP003856,Tiffany Phillips,Manager,True,1132,,Gen X
EMP004064,Charles Rodriguez,30,Some College,2021-11-30,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24530.26,New York,40.7128,-74.006,STR009,EMP003891,Tiffany Johnston,Manager,True,1127,,Millennial
EMP004065,Elizabeth Wall,22,Master's,2020-03-17,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,30655.62,Portland,45.5152,-122.6784,STR139,EMP003892,Phillip Ward,Manager,True,1750,,Gen Z
EMP004066,Loretta Williams,30,High School,2020-08-25,,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,17540.47,Fort Worth,32.7555,-97.3308,STR107,EMP004184,Mr. Don Flores,Manager,True,1589,,Millennial
EMP004067,Juan Moore,33,Some College,2019-03-19,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,23259.55,Boston,42.3601,-71.0589,STR034,EMP003940,Victoria Marshall,Executive,True,2114,,Millennial
EMP004068,Joseph White,25,High School,2017-06-24,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,31791.52,Phoenix,33.4484,-112.074,STR049,EMP003098,Jenna Garcia,Senior Manager,True,2747,,Gen Z
EMP004069,Michael Cruz,21,Bachelor's,2021-11-23,,Logistics/Warehousing,Warehouse Supervisor,Supervisor,Part-time,32477.46,Baltimore,39.2904,-76.6122,STR100,EMP003215,Susan May,Senior Manager,True,1134,,Gen Z
EMP004070,Denise Reese,35,Bachelor's,2015-04-05,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,38162.65,New York,40.7128,-74.006,STR040,EMP003994,Patricia Hale,Senior Manager,True,3558,,Millennial
EMP004071,Brittney Morales,25,PhD,2021-12-14,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,25243.29,Austin,30.2672,-97.7431,STR025,EMP003554,Michael Singleton,Manager,True,1113,,Gen Z
EMP004072,Christina Jenkins,45,High School,2019-05-14,2021-04-15,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,36117.8,Chicago,41.8781,-87.6298,STR096,EMP003215,Susan May,Senior Manager,False,702,2021-04,Gen X
EMP004073,Sean Anderson,33,Some College,2021-08-08,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,27942.42,Boston,42.3601,-71.0589,STR029,EMP003891,Tiffany Johnston,Manager,True,1241,,Millennial
EMP004074,Emily Fitzpatrick,23,High School,2021-09-23,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,35237.8,Memphis,35.1495,-90.049,STR017,EMP003586,Stephen Parks,Manager,True,1195,,Gen Z
EMP004075,Nancy Liu,35,Bachelor's,2018-03-04,2024-07-01,Logistics/Warehousing,Stock Clerk,Entry,Part-time,17295.19,Fort Worth,32.7555,-97.3308,STR062,EMP003693,Shelia Waller,Manager,False,2311,2024-07,Millennial
EMP004076,Rachel Miller,24,High School,2020-11-21,,Logistics/Warehousing,Warehouse Worker,Associate,Seasonal,13961.72,Philadelphia,39.9526,-75.1652,STR124,EMP003781,Devin Mayer,Manager,True,1501,,Gen Z
EMP004077,Scott Brown,21,Master's,2021-12-02,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,41435.94,Austin,30.2672,-97.7431,STR019,EMP003856,Tiffany Phillips,Manager,True,1125,,Gen Z
EMP004078,Emily Winters,25,Master's,2021-06-20,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,31311.07,Los Angeles,34.0522,-118.2437,STR045,EMP003892,Phillip Ward,Manager,True,1290,,Gen Z
EMP004079,Chris Lewis,48,Bachelor's,2016-07-12,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29685.81,Houston,29.7604,-95.3698,STR136,EMP004184,Mr. Don Flores,Manager,True,3094,,Gen X
EMP004080,Heidi Blankenship,36,High School,2020-06-05,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,30715.27,Boston,42.3601,-71.0589,STR013,EMP003940,Victoria Marshall,Executive,True,1670,,Millennial
EMP004081,Sandra Alvarez,40,High School,2018-12-11,,Logistics/Warehousing,Warehouse Worker,Associate,Contractor,39939.08,Fort Worth,32.7555,-97.3308,STR138,EMP003098,Jenna Garcia,Senior Manager,True,2212,,Millennial
EMP004082,Donna Garcia,31,High School,2019-07-21,2020-07-05,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24333.33,Austin,30.2672,-97.7431,STR078,EMP003552,Elizabeth Miller,Senior Manager,False,350,2020-07,Millennial
EMP004083,Stephanie Hernandez,25,High School,2017-12-09,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,35503.96,Boston,42.3601,-71.0589,STR069,EMP003586,Stephen Parks,Manager,True,2579,,Gen Z
EMP004084,Joseph Montgomery,25,Bachelor's,2020-02-21,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29470.78,Portland,45.5152,-122.6784,STR116,EMP003994,Patricia Hale,Senior Manager,True,1775,,Gen Z
EMP004085,Juan Harrison,38,Some College,2021-09-30,2022-08-29,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,18374.74,Houston,29.7604,-95.3698,STR070,EMP003554,Michael Singleton,Manager,False,333,2022-08,Millennial
EMP004086,Miss Stephanie Cherry,21,High School,2021-12-08,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,22599.43,Nashville,36.1627,-86.7816,STR056,EMP003693,Shelia Waller,Manager,True,1119,,Gen Z
EMP004087,Bridget Wallace,33,High School,2019-03-09,2022-10-05,Logistics/Warehousing,Stock Clerk,Entry,Full-time,23309.74,Dallas,32.7767,-96.797,STR011,EMP003781,Devin Mayer,Manager,False,1306,2022-10,Millennial
EMP004088,Brandy James,33,Some College,2019-08-08,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,44089.95,Nashville,36.1627,-86.7816,STR048,EMP003856,Tiffany Phillips,Manager,True,1972,,Millennial
EMP004089,Christopher Smith,29,High School,2021-11-11,,Logistics/Warehousing,Stock Clerk,Entry,Part-time,18296.68,Las Vegas,36.1699,-115.1398,STR120,EMP003891,Tiffany Johnston,Manager,True,1146,,Millennial
EMP004090,Sabrina Galvan,24,Bachelor's,2019-10-18,2022-01-13,Logistics/Warehousing,Warehouse Worker,Associate,Seasonal,11415.98,Detroit,42.3314,-83.0458,STR074,EMP003892,Phillip Ward,Manager,False,818,2022-01,Gen Z
EMP004091,Catherine Shannon,34,High School,2021-11-22,2023-03-25,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29341.51,San Jose,37.3382,-121.8863,STR060,EMP004184,Mr. Don Flores,Manager,False,488,2023-03,Millennial
EMP004092,Theresa Knight,21,Master's,2021-03-28,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,25413.19,Jacksonville,30.3322,-81.6557,STR074,EMP003940,Victoria Marshall,Executive,True,1374,,Gen Z
EMP004093,Victoria Tanner,38,High School,2021-07-01,2023-04-25,Logistics/Warehousing,Stock Clerk,Entry,Part-time,16071.17,Nashville,36.1627,-86.7816,STR003,EMP003693,Shelia Waller,Manager,False,663,2023-04,Millennial
EMP004094,Chad Evans,37,High School,2021-01-29,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,31288.6,Portland,45.5152,-122.6784,STR134,EMP003098,Jenna Garcia,Senior Manager,True,1432,,Millennial
EMP004095,Chase Haney,29,Bachelor's,2021-02-25,2022-05-04,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,31983.66,Charlotte,35.2271,-80.8431,STR061,EMP003215,Susan May,Senior Manager,False,433,2022-05,Millennial
EMP004096,Maureen Nixon,31,High School,2021-05-11,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,26653.37,Columbus,39.9612,-82.9988,STR126,EMP003552,Elizabeth Miller,Senior Manager,True,1330,,Millennial
EMP004097,Michael Rush,33,Some College,2018-04-08,,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,28164.19,San Antonio,29.4241,-98.4936,STR030,EMP003994,Patricia Hale,Senior Manager,True,2459,,Millennial
EMP004098,Larry Lloyd,35,High School,2016-09-29,2018-08-31,Logistics/Warehousing,Stock Clerk,Entry,Full-time,22815.99,Charlotte,35.2271,-80.8431,STR104,EMP003554,Michael Singleton,Manager,False,701,2018-08,Millennial
EMP004099,Steven Butler,36,High School,2021-12-01,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24585.92,San Jose,37.3382,-121.8863,STR118,EMP003586,Stephen Parks,Manager,True,1126,,Millennial
EMP004100,Samuel Lee,31,High School,2021-11-13,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,35417.78,Denver,39.7392,-104.9903,STR079,EMP003892,Phillip Ward,Manager,True,1144,,Millennial
EMP004101,Joseph Moon,39,Bachelor's,2018-10-29,,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28313.75,San Antonio,29.4241,-98.4936,STR051,EMP003781,Devin Mayer,Manager,True,2255,,Millennial
EMP004102,Taylor Williams II,45,Some College,2020-07-12,2024-09-08,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,10505.59,Columbus,39.9612,-82.9988,STR149,EMP003856,Tiffany Phillips,Manager,False,1519,2024-09,Gen X
EMP004103,Jerry Hamilton,40,Bachelor's,2019-07-22,,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,43222.18,Las Vegas,36.1699,-115.1398,STR120,EMP003891,Tiffany Johnston,Manager,True,1989,,Millennial
