Employee_id,Full_Name,Age,Age_Group,Education_Level,Department,Job_Role,Job_Level,Employment_Type,Base_Salary_Annual,Manager_Id,Store_Id,Hire_Date,Exit_Date,Is_Active,Tenure_Days
EMP002936,Dr. John Ramirez,35,Millennial,High School,Store Operations,Cashier,Entry,Seasonal,9469.2900390625,EMP001224,STR031,2021-07-29,NULL,1,1251
EMP002937,Christopher Harrison,21,Gen Z,Bachelor's,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,46709.48046875,EMP001447,STR018,2021-10-06,NULL,1,1182
EMP002938,Erica Johnson,33,Millennial,High School,Store Operations,Sales Associate,Associate,Seasonal,14002.1103515625,EMP001680,STR137,2021-10-07,2022-12-20,0,439
EMP002939,Jamie Mayer,36,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,39426.66015625,EMP002163,STR127,2021-03-21,NULL,1,1381
EMP002940,Jeffrey Kennedy,36,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,22424.220703125,EMP002493,STR137,2021-03-16,NULL,1,1386
EMP002941,Sean Cisneros,31,Millennial,High School,Store Operations,Cashier,Entry,Part-time,14791.9599609375,EMP002827,STR069,2017-10-13,NULL,1,2636
EMP002942,Debra Reid,34,Millennial,High School,Store Operations,Cashier,Entry,Full-time,28015.5390625,EMP001131,STR036,2016-09-09,2020-07-24,0,1414
EMP002943,Benjamin Sullivan,21,Gen Z,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,31558.720703125,EMP002827,STR123,2021-09-08,NULL,1,1210
EMP002944,Michael Savage,35,Millennial,High School,Store Operations,Cashier,Entry,Full-time,29144.240234375,EMP002456,STR084,2018-11-14,NULL,1,2239
EMP002945,Mckenzie Green,21,Gen Z,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,37108.05859375,EMP000529,STR059,2021-04-17,NULL,1,1354
EMP002946,Anna Valenzuela,30,Millennial,Bachelor's,Store Operations,Cashier,Entry,Part-time,13815.099609375,EMP001305,STR145,2018-02-09,2024-08-12,0,2376
EMP002947,Paul Martin,34,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,27138.5390625,EMP001823,STR019,2019-12-18,NULL,1,1840
EMP002948,Jason Alvarez,31,Millennial,Some College,Store Operations,Cashier,Entry,Full-time,27088.91015625,EMP002436,STR052,2015-02-02,NULL,1,3620
EMP002949,Caitlyn Horton,25,Gen Z,Master's,Store Operations,Cashier,Entry,Part-time,15415.6796875,EMP002712,STR114,2020-09-14,NULL,1,1569
EMP002950,Michael Price,36,Millennial,High School,Store Operations,Cashier,Entry,Full-time,31329.25,EMP002585,STR101,2021-11-12,NULL,1,1145
EMP002951,Richard Harper,46,Gen X,Some College,Store Operations,Cashier,Entry,Part-time,18165.0390625,EMP000053,STR142,2014-08-07,2022-09-19,0,2965
EMP002952,Michael Jensen,32,Millennial,Master's,Store Operations,Sales Associate,Associate,Full-time,36366.51171875,EMP000121,STR120,2018-11-25,NULL,1,2228
EMP002953,William Mcmillan,39,Millennial,PhD,Store Operations,Sales Associate,Associate,Full-time,36571.921875,EMP000240,STR090,2013-05-01,NULL,1,4262
EMP002954,Nancy Stewart,34,Millennial,High School,Store Operations,Cashier,Entry,Full-time,26617.16015625,EMP000520,STR102,2018-03-26,NULL,1,2472
EMP002955,Jimmy Hernandez,40,Millennial,Master's,Store Operations,Cashier,Entry,Full-time,31209.94921875,EMP002684,STR068,2021-01-18,NULL,1,1443
EMP002956,Ashley Cordova,23,Gen Z,High School,Store Operations,Sales Associate,Associate,Full-time,36335.1484375,EMP000767,STR093,2019-05-11,NULL,1,2061
EMP002957,Joseph Smith,42,Gen X,Bachelor's,Store Operations,Cashier,Entry,Full-time,29289.810546875,EMP001026,STR046,2015-05-24,NULL,1,3509
EMP002958,Ronnie Martinez,30,Millennial,High School,Store Operations,Cashier,Entry,Part-time,18370.150390625,EMP001224,STR147,2018-10-11,NULL,1,2273
EMP002959,Wayne Davis,33,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,31288.859375,EMP001447,STR028,2019-07-03,2022-11-02,0,1218
EMP002960,William Fisher,45,Gen X,High School,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,28263.640625,EMP001680,STR116,2016-10-27,NULL,1,2987
EMP002961,Carol Gray,41,Gen X,Bachelor's,Store Operations,Cashier,Entry,Full-time,23952.41015625,EMP002163,STR069,2021-09-11,NULL,1,1207
EMP002962,Tristan Bonilla,21,Gen Z,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,32144.099609375,EMP002493,STR029,2021-06-20,NULL,1,1290
EMP002963,Alexis Cervantes,40,Millennial,Master's,Store Operations,Senior Sales Associate,Senior_Associate,Seasonal,16013.66015625,EMP001131,STR124,2019-06-30,2022-04-18,0,1023
EMP002964,Steven Shaw,47,Gen X,High School,Store Operations,Cashier,Entry,Full-time,31785.25,EMP002456,STR137,2021-10-27,NULL,1,1161
EMP002965,Melissa Banks,31,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,38278.44921875,EMP000529,STR006,2019-10-18,NULL,1,1901
EMP002966,Jason Bell,30,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,36414.0390625,EMP001305,STR020,2021-07-06,NULL,1,1274
EMP002967,Kelly Hubbard,21,Gen Z,Some College,Store Operations,Cashier,Entry,Full-time,29270.5703125,EMP001823,STR039,2021-01-08,NULL,1,1453
EMP002968,Christopher Patterson,28,Millennial,Master's,Store Operations,Cashier,Entry,Seasonal,11048.2900390625,EMP002436,STR028,2021-04-15,2024-03-27,0,1077
EMP002969,Kurt Daniels,21,Gen Z,Bachelor's,Store Operations,Cashier,Entry,Full-time,31470.91015625,EMP002585,STR100,2021-02-05,NULL,1,1425
EMP002970,Ryan Barker,33,Millennial,Some College,Store Operations,Sales Associate,Associate,Full-time,33955.109375,EMP002712,STR098,2015-04-29,2018-09-14,0,1234
EMP002971,Douglas Oliver,44,Gen X,Some College,Store Operations,Sales Associate,Associate,Part-time,19539.73046875,EMP000053,STR139,2020-03-21,NULL,1,1746
EMP002972,Shannon Cowan,33,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,29956.419921875,EMP000121,STR064,2020-08-22,NULL,1,1592
EMP002973,Ashley Banks,27,Millennial,Master's,Store Operations,Sales Associate,Associate,Full-time,37434.46875,EMP000240,STR113,2020-12-15,NULL,1,1477
EMP002974,Jennifer Crawford,28,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,29344.439453125,EMP000053,STR025,2014-11-19,NULL,1,3695
EMP002975,Tammy Garcia,38,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,32612.259765625,EMP000767,STR122,2016-04-11,2019-06-06,0,1151
EMP002976,Kevin Johnson,27,Millennial,High School,Store Operations,Sales Associate,Associate,Part-time,16981.390625,EMP000520,STR056,2020-09-18,NULL,1,1565
EMP002977,Jason Walker,21,Gen Z,Some College,Store Operations,Cashier,Entry,Seasonal,12155.990234375,EMP001026,STR132,2022-01-01,2023-12-07,0,705
EMP002978,James Gonzalez,30,Millennial,High School,Store Operations,Cashier,Entry,Full-time,22114.1796875,EMP001224,STR015,2019-05-28,2022-11-23,0,1275
EMP002979,Caleb Ponce,31,Millennial,Some College,Store Operations,Sales Associate,Associate,Full-time,36444.3984375,EMP001447,STR001,2018-02-10,NULL,1,2516
EMP002980,Jennifer Hoover,28,Millennial,High School,Store Operations,Cashier,Entry,Full-time,31702.5703125,EMP001680,STR038,2021-11-15,2023-09-08,0,662
EMP002981,Natalie Smith,38,Millennial,Bachelor's,Store Operations,Cashier,Entry,Part-time,15825.9697265625,EMP002163,STR137,2012-01-04,NULL,1,4745
EMP002982,Danny Campbell,45,Gen X,Bachelor's,Store Operations,Cashier,Entry,Full-time,24349.73046875,EMP002493,STR081,2021-07-28,NULL,1,1252
EMP002983,Deborah Roberson,47,Gen X,Bachelor's,Store Operations,Cashier,Entry,Part-time,17429.23046875,EMP002827,STR080,2020-10-05,NULL,1,1548
EMP002984,Jennifer Allen,36,Millennial,Bachelor's,Store Operations,Cashier,Entry,Part-time,18102.76953125,EMP001131,STR012,2021-12-13,NULL,1,1114
EMP002985,Jennifer Smith,29,Millennial,High School,Store Operations,Cashier,Entry,Full-time,27464.30078125,EMP002456,STR052,2017-11-26,NULL,1,2592
EMP002986,James Montoya,35,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,31670.349609375,EMP000529,STR104,2018-03-26,NULL,1,2472
EMP002987,Lindsay Rogers,37,Millennial,Some College,Store Operations,Cashier,Entry,Seasonal,9006.669921875,EMP001305,STR101,2021-11-24,2024-08-17,0,997
EMP002988,Wendy Allen,34,Millennial,Some College,Store Operations,Cashier,Entry,Full-time,27047.9609375,EMP001823,STR112,2019-08-03,NULL,1,1977
EMP002989,Cheryl Newman,29,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,29184.5390625,EMP002436,STR040,2020-05-31,NULL,1,1675
EMP002990,Rebecca Lane,31,Millennial,High School,Store Operations,Cashier,Entry,Part-time,18375.83984375,EMP002585,STR064,2019-06-08,2023-04-26,0,1418
EMP002991,Mark Madden,35,Millennial,High School,Store Operations,Cashier,Entry,Full-time,23792.560546875,EMP002684,STR036,2020-03-30,NULL,1,1737
EMP002992,Tanner Holmes,37,Millennial,Some College,Store Operations,Cashier,Entry,Part-time,18000.01953125,EMP002712,STR143,2021-02-13,NULL,1,1417
EMP002993,Brett Owen,42,Gen X,High School,Store Operations,Cashier,Entry,Seasonal,11010.830078125,EMP000121,STR127,2020-05-02,NULL,1,1704
EMP002994,Lynn Mueller,33,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,25965.5390625,EMP000240,STR006,2021-04-05,NULL,1,1366
EMP002995,Lori Green,39,Millennial,High School,Store Operations,Cashier,Entry,Seasonal,9326.8603515625,EMP000520,STR015,2015-04-04,NULL,1,3559
EMP002996,Tiffany Harris,31,Millennial,Master's,Store Operations,Sales Associate,Associate,Full-time,38383.55078125,EMP000767,STR073,2021-01-26,2024-03-11,0,1140
EMP002997,Jeffrey Fuller,31,Millennial,Master's,Store Operations,Sales Associate,Associate,Part-time,17932.369140625,EMP001026,STR020,2021-11-25,NULL,1,1132
EMP002998,Alyssa Zimmerman,32,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,31717.44921875,EMP001224,STR011,2019-04-06,NULL,1,2096
EMP002999,Angela Reyes,34,Millennial,High School,Store Operations,Cashier,Entry,Part-time,14940.26953125,EMP001447,STR030,2016-05-28,NULL,1,3139
EMP003000,Bianca Chavez,34,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,30714.140625,EMP001680,STR015,2018-09-17,NULL,1,2297
EMP003001,Heather Allen,27,Millennial,Bachelor's,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28727.029296875,EMP003940,STR037,2020-03-25,NULL,1,1742
EMP003002,Elizabeth Nichols,27,Millennial,High School,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Part-time,28170.130859375,EMP003098,STR019,2021-03-15,2022-03-23,0,373
EMP003003,Richard Hartman,26,Millennial,High School,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24504.6796875,EMP003215,STR141,2018-09-10,NULL,1,2304
EMP003004,Mary Hill,32,Millennial,High School,Logistics/Warehousing,Warehouse Worker,Associate,Seasonal,14199.400390625,EMP003552,STR024,2017-07-30,NULL,1,2711
EMP003005,Lori Little,30,Millennial,Some College,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,11086.98046875,EMP003994,STR092,2021-07-23,NULL,1,1257
EMP003006,Ashley Stevens,31,Millennial,PhD,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,37993.9609375,EMP003554,STR084,2019-11-10,2023-07-12,0,1340
EMP003007,Ashley Campbell,21,Gen Z,High School,Logistics/Warehousing,Stock Clerk,Entry,Full-time,31060.869140625,EMP003586,STR138,2021-12-18,NULL,1,1109
EMP003008,Anna Snyder,36,Millennial,Some College,Logistics/Warehousing,Stock Clerk,Entry,Full-time,22121.5703125,EMP003693,STR140,2020-07-25,NULL,1,1620
EMP003009,Ryan Myers,30,Millennial,High School,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28740.19921875,EMP003781,STR068,2020-05-14,NULL,1,1692
EMP003010,Alex Jones DVM,44,Gen X,Bachelor's,Logistics/Warehousing,Stock Clerk,Entry,Part-time,13511.009765625,EMP003856,STR130,2014-08-28,NULL,1,3778
EMP003011,Michael Brooks,33,Millennial,High School,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,20751.779296875,EMP003891,STR040,2020-05-13,NULL,1,1693
EMP003012,Terry Stokes,32,Millennial,High School,Logistics/Warehousing,Stock Clerk,Entry,Part-time,14925.7998046875,EMP003892,STR084,2018-05-28,NULL,1,2409
EMP003013,Adam White,38,Millennial,High School,Logistics/Warehousing,Stock Clerk,Entry,Seasonal,10027.1103515625,EMP004184,STR106,2016-08-14,NULL,1,3061
EMP003014,Lisa Johnson,29,Millennial,Some College,Logistics/Warehousing,Stock Clerk,Entry,Full-time,25529.58984375,EMP003940,STR149,2021-11-18,NULL,1,1139
EMP003015,Wendy Webb,34,Millennial,Bachelor's,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28212.919921875,EMP003098,STR138,2019-06-11,NULL,1,2030
EMP003016,Kimberly Moore,47,Gen X,High School,Logistics/Warehousing,Stock Clerk,Entry,Full-time,25340.5,EMP003215,STR076,2021-12-09,2023-08-22,0,621
EMP003017,Tammy Lee,32,Millennial,High School,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29326.990234375,EMP003552,STR091,2017-04-25,NULL,1,2807
EMP003018,Alexander Hunt,32,Millennial,Master's,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,41067.91015625,EMP003994,STR054,2021-08-26,NULL,1,1223
EMP003019,Sean Wilson,26,Millennial,Master's,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Contractor,39627.828125,EMP003554,STR105,2018-02-18,2019-04-11,0,417
EMP003020,Garrett Robinson,22,Gen Z,High School,Logistics/Warehousing,Stock Clerk,Entry,Part-time,17902.560546875,EMP003586,STR141,2020-06-30,NULL,1,1645
EMP003021,Teresa Adams,32,Millennial,Some College,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,39286.37109375,EMP003693,STR141,2016-03-31,NULL,1,3197
EMP003022,Dr. Gregory Arnold,25,Gen Z,High School,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,41491.5,EMP003781,STR045,2017-07-09,NULL,1,2732
EMP003023,Patrick Simpson,30,Millennial,PhD,Logistics/Warehousing,Stock Clerk,Entry,Part-time,17312.66015625,EMP003856,STR086,2019-07-10,2021-07-01,0,722
EMP003024,Jennifer Lee,27,Millennial,Bachelor's,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,19193.6796875,EMP003891,STR131,2021-07-13,NULL,1,1267
EMP003025,Michael Clay,43,Gen X,High School,Logistics/Warehousing,Stock Clerk,Entry,Full-time,22565.859375,EMP003892,STR060,2017-01-10,NULL,1,2912
EMP003026,James Silva,29,Millennial,High School,Logistics/Warehousing,Stock Clerk,Entry,Full-time,25739.2109375,EMP004184,STR041,2018-01-27,NULL,1,2530
EMP003027,Emily Bauer,39,Millennial,High School,Logistics/Warehousing,Stock Clerk,Entry,Full-time,31444.490234375,EMP003940,STR124,2021-10-04,NULL,1,1184
EMP003028,Katherine Andrade,42,Gen X,High School,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28417.33984375,EMP003098,STR144,2020-05-24,NULL,1,1682
EMP003029,Paul Cabrera,35,Millennial,Some College,Logistics/Warehousing,Warehouse Supervisor,Supervisor,Full-time,54086.62109375,EMP003098,STR042,2020-02-02,2021-04-04,0,427
EMP003030,Lisa Patterson,34,Millennial,High School,Logistics/Warehousing,Stock Clerk,Entry,Full-time,28322.8203125,EMP003215,STR140,2019-06-21,NULL,1,2020
EMP003031,Jacqueline Chen,39,Millennial,Some College,Logistics/Warehousing,Stock Clerk,Entry,Full-time,23989.919921875,EMP003552,STR060,2022-01-01,NULL,1,1095
EMP003032,Christopher Johnson,29,Millennial,Some College,Logistics/Warehousing,Stock Clerk,Entry,Full-time,26183.33984375,EMP003994,STR119,2020-12-27,NULL,1,1465
EMP003033,Laurie Carter,41,Gen X,Master's,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,37011.28125,EMP003554,STR134,2017-01-25,NULL,1,2897
EMP003034,Maria Sanford,44,Gen X,High School,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,29216.470703125,EMP003586,STR093,2018-06-04,NULL,1,2402
EMP003035,Allen White,34,Millennial,High School,Logistics/Warehousing,Stock Clerk,Entry,Part-time,14867.1201171875,EMP003693,STR067,2015-12-06,2017-08-11,0,614
EMP003036,Richard Howard,24,Gen Z,Some College,Logistics/Warehousing,Stock Clerk,Entry,Full-time,24763.189453125,EMP003781,STR117,2021-07-20,2022-02-24,0,219
EMP003037,Matthew Watson,23,Gen Z,High School,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,33184.23046875,EMP003856,STR041,2020-03-15,NULL,1,1752
EMP003038,Barbara Flores,21,Gen Z,High School,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,23858.650390625,EMP003891,STR053,2021-03-01,NULL,1,1401
EMP003039,Gary Marshall,41,Gen X,Bachelor's,Logistics/Warehousing,Stock Clerk,Entry,Full-time,22675.029296875,EMP003892,STR126,2020-12-10,NULL,1,1482
EMP003040,Stephanie Hoffman,21,Gen Z,Bachelor's,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,34224.41015625,EMP004184,STR133,2021-10-18,NULL,1,1170
EMP003041,Lance Rose,39,Millennial,High School,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,30152.380859375,EMP003940,STR023,2021-07-19,NULL,1,1261
EMP003042,Donald Franklin,33,Millennial,Master's,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,39648.12109375,EMP003215,STR136,2018-07-29,NULL,1,2347
EMP003043,Shannon Jones,39,Millennial,Bachelor's,Logistics/Warehousing,Stock Clerk,Entry,Full-time,23133.0390625,EMP003552,STR034,2019-05-13,NULL,1,2059
EMP003044,Jennifer Avila,37,Millennial,Bachelor's,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,19705.9296875,EMP003994,STR038,2020-12-12,2023-07-22,0,952
EMP003045,Francisco Gonzalez,38,Millennial,High School,Logistics/Warehousing,Stock Clerk,Entry,Full-time,29378.849609375,EMP003554,STR093,2021-03-09,NULL,1,1393
EMP003046,Kathleen Mooney,35,Millennial,High School,Logistics/Warehousing,Stock Clerk,Entry,Part-time,17427.330078125,EMP003586,STR129,2021-11-15,2022-12-05,0,385
EMP003047,Caleb Jackson,24,Gen Z,High School,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,33072.73828125,EMP003693,STR052,2018-11-24,NULL,1,2229
EMP003048,James Ray,31,Millennial,High School,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,32158.2890625,EMP003781,STR122,2020-10-23,NULL,1,1530
EMP003049,Mason Chase,23,Gen Z,Master's,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,19662.810546875,EMP003856,STR060,2019-11-30,NULL,1,1858
EMP003050,Susan Mitchell DVM,47,Gen X,Master's,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,31171.3203125,EMP003891,STR039,2019-09-18,NULL,1,1931
EMP003051,Steven Hull,46,Gen X,High School,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,38079.98828125,EMP003892,STR072,2018-12-22,NULL,1,2201
EMP003052,Matthew Jones,32,Millennial,High School,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Seasonal,16898.240234375,EMP004184,STR033,2020-03-28,2022-09-26,0,912
EMP003053,Robert Cummings,24,Gen Z,Some College,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,31222.41015625,EMP003940,STR073,2020-07-03,NULL,1,1642
EMP003054,Paul Ross,37,Millennial,Bachelor's,Logistics/Warehousing,Warehouse Worker,Associate,Part-time,18869.720703125,EMP003098,STR141,2017-06-05,2020-12-19,0,1293
EMP003055,Emily Salazar,36,Millennial,Bachelor's,Logistics/Warehousing,Senior Warehouse Worker,Senior_Associate,Full-time,44851.33984375,EMP003215,STR074,2020-12-07,NULL,1,1485
EMP003056,Michael Gibson,35,Millennial,High School,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,39622.44921875,EMP003552,STR052,2021-09-22,NULL,1,1196
EMP003057,Tracy Martinez,22,Gen Z,Master's,Logistics/Warehousing,Warehouse Worker,Associate,Full-time,35243.6484375,EMP003994,STR050,2021-08-22,2024-07-02,0,1045
EMP003058,Luke Johnson,28,Millennial,PhD,Logistics/Warehousing,Stock Clerk,Entry,Full-time,22769.7890625,EMP003554,STR105,2017-07-12,NULL,1,2729
EMP003059,Adam Garcia,32,Millennial,Bachelor's,Logistics/Warehousing,Stock Clerk,Entry,Full-time,22755.83984375,EMP003586,STR108,2021-10-12,NULL,1,1176
